source,target,weight
5290736,4376206,1
5290736,1372192,1
5290736,4015476,1
5290772,4658162,1
5290772,4015420,1
5290772,4015475,1
5290772,729558,1
5290772,4658197,1
5290777,346318,1
5290777,885704,1
5290777,235222,1
5290777,1532804,1
5290777,4376203,1
5290777,346324,1
5290777,398869,1
5290780,885683,1
5290780,1372176,1
5290780,1532793,1
5290780,4658195,1
5290780,1250384,1
5290780,4658152,1
5290739,568118,1
5290739,4658198,1
5290739,4015473,1
5290752,4658146,1
5290752,4376166,1
5290752,4658124,1
5290737,235211,1
5290737,964506,1
5290737,4658156,1
5290737,398875,1
5290737,4658155,1
5290748,663867,1
5290748,4658193,1
5290748,963273,1
5290748,4015444,1
5290746,4658160,1
5290746,146402,1
5290746,4376143,1
5290746,1532141,1
5290746,567800,1
5290746,1382890,1
5290753,1372203,1
5290753,4015487,1
5290776,4376195,1
5290776,4376194,1
5290776,1250384,1
5290776,1183780,1
5290776,4015463,1
5290776,1532811,1
5290776,885694,1
5290776,1372231,1
5290776,4376193,1
5290776,4015465,1
5290776,1372233,1
5290776,4015487,1
5290776,1532858,1
5290776,1372203,1
5290729,4658186,1
5290750,1250375,1
5290750,745299,1
5290750,663895,1
5290750,745300,1
5290750,1250373,1
5290773,1372190,1
5290727,1372235,1
5290727,4376169,1
5290727,663875,1
5290774,1250384,1
5290774,745309,1
5290743,964508,1
5290743,1183793,1
5290743,809883,1
5290743,5290744,1
5290743,4376163,1
5290730,1250414,1
5290730,1183787,1
5290730,1183785,1
5290768,1250353,1
5290768,235203,1
5290768,4376185,1
5290768,1372221,1
5290768,1250384,1
5290768,964538,1
5290768,4376204,1
5290768,1183754,1
5290768,1250396,1
5290759,4658169,1
5290759,1532853,1
5290759,4376198,1
5290759,1532778,1
5290759,1532779,1
5290759,568116,1
5290759,809894,1
5290759,1372220,1
5290759,964552,1
5290740,745319,1
5290740,885694,1
5290740,4658198,1
5290740,1250414,1
5290740,4376159,1
5290740,1372208,1
5290740,4658153,1
5290740,4015473,1
5290740,4658191,1
5290740,4015460,1
5290735,809896,1
5290735,4376173,1
5290735,1532851,1
5290735,745296,1
5290735,1372179,1
5290735,4376212,1
5290735,4658172,1
5290769,480803,1
5290769,745292,1
5290769,4376150,1
5290769,885679,1
5290769,663874,1
5290769,146383,1
5290756,4658173,1
5290756,398880,1
5290756,4376205,1
5290756,4658184,1
5290756,663930,1
5290756,4658166,1
5290756,809896,1
5290767,4658151,1
5290767,1250357,1
5290767,4658182,1
5290767,809912,1
5290767,4376178,1
5290754,1532780,1
5290754,4015450,1
5290754,1250379,1
5290754,1372188,1
5290754,745294,1
5290754,4376178,1
5290754,1183797,1
5290754,346326,1
5290754,1532771,1
5290754,1183798,1
5290754,346326,1
5290754,1183799,1
5290754,4015480,1
5290754,745316,1
5290763,4658159,1
5290763,745319,1
5290763,1250414,1
5290763,1250371,1
5290763,1532807,1
5290763,4658153,1
5290763,964519,1
5290763,1250413,1
5290763,1532858,1
5290763,4015460,1
5290779,1183810,1
5290779,885681,1
5290779,885703,1
5290779,663860,1
5290779,663869,1
5290762,1250414,1
5290762,809932,1
5290762,4658153,1
5290762,964519,1
5290762,1372209,1
5290762,1250413,1
5290762,4015487,1
5290762,663875,1
5290762,4015460,1
5290738,4376209,1
5290738,235211,1
5290738,398875,1
5290738,964506,1
5290738,4658155,1
5290738,885688,1
5290738,4658156,1
5290733,4015483,1
5290733,346331,1
5290771,4376187,1
5290771,1532795,1
5290771,4376131,1
5290751,4658163,1
5290751,1250383,1
5290751,663871,1
5290755,4658178,1
5290755,4376191,1
5290755,1250390,1
5290755,885739,1
5290755,146402,1
5290755,1532788,1
5290755,4015444,1
5290745,4376165,1
5290745,4658178,1
5290745,4389001,1
5290745,4389000,1
5290749,4658160,1
5290749,809864,1
5290749,1372194,1
5290749,1250402,1
5290749,4376167,1
5290749,636793,1
5290749,4658174,1
5290749,4035762,1
5290757,4015466,1
5290757,1532856,1
5290757,4015499,1
5290757,1532777,1
5290757,1250425,1
5290757,1532854,1
5290757,885694,1
5290775,346320,1
5290775,1250384,1
5290775,1250412,1
5290775,745713,1
5290775,4015486,1
5290775,885683,1
5290775,4015483,1
5290775,964490,1
5290775,1372230,1
5290775,745300,1
5332584,4677356,1
5332584,4388999,1
5332593,1382887,1
5332593,146402,1
5332593,4376136,1
5332593,4376135,1
5332586,4376168,1
5332586,1532138,1
5332586,4035743,1
5332586,1382894,1
5332586,485139,1
5332586,1173157,1
5332586,809866,1
5332586,4015444,1
5332595,4035762,1
5332596,636793,1
5332610,809930,1
5332611,4677368,1
5332611,4389000,1
5332628,1532142,1
5332628,729568,1
5332628,1249017,1
5332628,346302,1
5332628,4035766,1
5332629,1249017,1
5333431,4677350,1
5333431,4389000,1
5333431,4677363,1
5333431,4388999,1
5333431,146402,1
5333431,4677352,1
5333431,4677368,1
5333443,528686,1
5333443,4376132,1
5333443,4658131,1
5333443,4658133,1
5333443,4389006,1
5333443,4015424,1
5333437,885098,1
5333437,1532133,1
5333248,4658133,1
5333248,4376131,1
5333248,4677359,1
5333248,4389004,1
5333248,4389006,1
5333245,4035759,1
5333023,4677362,1
5333023,4389006,1
5333023,4389011,1
5333023,4035749,1
5333023,4677365,1
5333020,1532136,1
5333020,4677362,1
5333020,4388992,1
5333020,4658129,1
5333020,4389006,1
5333020,4677365,1
5333020,1382890,1
5333020,4389002,1
5333020,4376144,1
5333020,4389001,1
5333878,4677362,1
5333878,4677360,1
5333878,4035759,1
5333878,4389006,1
5333878,4677358,1
5333880,4389006,1
5333880,1382909,1
5333880,1382906,1
5333880,4376154,1
5333893,4015433,1
5333893,4658140,1
5333893,1249011,1
5333893,4015425,1
5333895,1532827,1
5333895,1532828,1
5333895,4389006,1
5333917,398859,1
5333911,1532828,1
5333911,1382894,1
5333911,1372232,1
5333911,4015422,1
5333911,4015444,1
5333911,1532138,1
5333920,885098,1
5333920,636789,1
5333920,4376134,1
5333920,963273,1
5333920,4376132,1
5333920,4376131,1
5333920,4677363,1
5333920,1249027,1
5333564,885086,1
5333564,4389009,1
5333564,4389006,1
4658124,963289,1
4658124,1249020,1
4658124,1532151,1
4658124,1382899,1
4658124,4015436,1
4658124,1382884,1
4658124,4376144,1
4658124,4015416,1
4658124,1532133,1
4658124,1382900,1
4658124,1532126,1
4658124,4035752,1
4658124,346302,1
4658124,4376132,1
4658124,1532132,1
4658124,729560,1
4658124,4376151,1
4658125,885091,1
4658125,963278,1
4658125,1532148,1
4658125,1173156,1
4658125,559214,1
4658125,729558,1
4658125,1532132,1
4658125,1382906,1
4658125,1173151,1
4658137,1532151,1
4658137,4015435,1
4658137,4015424,1
4658127,4376144,1
4658127,4376131,1
4658127,4389006,1
4658127,885092,1
4658146,801854,1
4658146,4376146,1
4658128,4376134,1
4658128,1382897,1
4658128,1249031,1
4658128,1532122,1
4658128,4376145,1
4658144,1532136,1
4658144,1382885,1
4658144,4015421,1
4658144,885092,1
4658144,1249015,1
4658144,146375,1
4658144,4376131,1
4658142,1173159,1
4658142,4015419,1
4658142,4015435,1
4658142,1532126,1
4658142,1382909,1
4658142,4015434,1
4658142,1173148,1
4658142,1382906,1
4658142,801854,1
4658140,4376143,1
4658140,4376155,1
4658140,1382909,1
4658140,1249008,1
4658140,1532150,1
4658140,1382906,1
4658140,1532138,1
4658140,4015425,1
4658129,885086,1
4658129,398857,1
4658129,809871,1
4658129,1382890,1
4658129,480801,1
4658129,4376133,1
4658129,4388992,1
4658134,809866,1
4658134,175815,1
4658134,4389002,1
4658134,567787,1
4658145,4376154,1
4658145,4015417,1
4658145,4035752,1
4658145,4015416,1
4658145,636792,1
4658145,4015425,1
4658145,1249011,1
4658148,801860,1
4658148,146402,1
4658148,963288,1
4658148,1249016,1
4658148,4389006,1
4658148,1532139,1
4658148,175815,1
4658126,885102,1
4658126,4376137,1
4658141,1532819,1
4658141,4015433,1
4658141,1249011,1
4658135,4015429,1
4658135,4015429,1
4658135,1532856,1
4658147,1382886,1
4658147,4376131,1
4658143,1173159,1
4658143,1532145,1
4658143,1532126,1
4658143,1382906,1
4658143,4376155,1
4658123,4376144,1
4658123,4389013,1
4658123,4376131,1
4658123,146386,1
4658123,4035743,1
4658123,1532136,1
4658123,346302,1
4658123,729568,1
4658123,485139,1
4658123,1249016,1
4658123,885086,1
4658123,1382892,1
4658123,1382905,1
4658123,4376146,1
4658123,1382895,1
4658149,963283,1
4658149,963290,1
4658149,4376129,1
4658149,4376152,1
4658136,4015420,1
4658136,1532122,1
4658136,4376131,1
4658136,885098,1
4658138,1382885,1
4658138,1173153,1
4658138,1382905,1
4658138,963290,1
4658133,1173155,1
4658133,4389006,1
4658133,4376131,1
4658133,1173148,1
4658131,4376138,1
4658131,4376132,1
4658131,4376131,1
4658131,398863,1
4658131,1532122,1
4658131,567610,1
4658132,4376141,1
4658132,4376131,1
4658132,4389010,1
4658139,1250401,1
4658139,4376136,1
4658130,4376187,1
4658130,559210,1
4658130,1532134,1
4658130,963279,1
4658130,146402,1
4658130,4376141,1
4658130,4035756,1
4658130,729555,1
4658130,963287,1
4658130,885086,1
4658130,4376146,1
4658130,4389013,1
4658130,885091,1
4658130,4376131,1
4658130,4015425,1
4658196,4015478,1
4658196,1250395,1
4658183,1532839,1
4658183,745329,1
4658183,1372235,1
4658183,4376172,1
4658183,745312,1
4658183,885680,1
4658183,885703,1
4658183,4015464,1
4658194,4376202,1
4658194,4015479,1
4658194,1532790,1
4658171,346331,1
4658171,4376189,1
4658171,964498,1
4658171,398851,1
4658171,1532811,1
4658171,1532810,1
4658171,1372174,1
4658163,1249024,1
4658163,1173157,1
4658163,485139,1
4658163,801858,1
4658163,567800,1
4658163,1372196,1
4658163,745289,1
4658198,398874,1
4658198,568118,1
4658198,4376200,1
4658198,4015448,1
4658198,964510,1
4658159,4015490,1
4658159,4658188,1
4658154,4015450,1
4658154,568110,1
4658154,1250384,1
4658154,1183762,1
4658154,1183777,1
4658154,4376160,1
4658154,1250381,1
4658154,885694,1
4658154,1372190,1
4658154,1532856,1
4658154,568108,1
4658187,4015490,1
4658187,885704,1
4658187,346308,1
4658187,1372234,1
4658187,1250355,1
4658187,4015483,1
4658187,1183808,1
4658187,4376205,1
4658181,4015442,1
4658181,885694,1
4658181,4376160,1
4658181,1250353,1
4658200,4376136,1
4658200,4376188,1
4658200,1250400,1
4658185,1532773,1
4658160,809866,1
4658160,4015444,1
4658160,1532138,1
4658160,1382894,1
4658160,346302,1
4658160,885739,1
4658197,636786,1
4658197,1372190,1
4658197,559215,1
4658197,1250400,1
4658197,559214,1
4658197,729558,1
4658197,1532818,1
4658156,398875,1
4658156,964506,1
4658156,1372234,1
4658156,235211,1
4658156,235226,1
4658168,1250425,1
4658168,4015499,1
4658168,4376196,1
4658168,745294,1
4658178,1532138,1
4658178,346302,1
4658178,1532850,1
4658178,4015444,1
4658174,480809,1
4658174,1250402,1
4658174,4376165,1
4658174,4015449,1
4658174,964531,1
4658174,346321,1
4658174,809910,1
4658174,1372190,1
4658170,1372217,1
4658170,175771,1
4658170,1372188,1
4658170,1183798,1
4658170,398849,1
4658170,4015499,1
4658170,4015482,1
4658170,175781,1
4658170,567777,1
4658165,4015446,1
4658165,964519,1
4658165,1372214,1
4658165,4376165,1
4658165,1532830,1
4658165,4015447,1
4658165,1372235,1
4658165,1250374,1
4658165,4376167,1
4658165,1532848,1
4658165,663875,1
4658165,1532835,1
4658193,1382904,1
4658193,745289,1
4658193,1532821,1
4658193,1532143,1
4658193,1250417,1
4658193,1532850,1
4658158,1532792,1
4658158,398850,1
4658158,1532794,1
4658158,175818,1
4658158,1372217,1
4658169,1250418,1
4658169,964519,1
4658169,663875,1
4658169,964516,1
4658184,1372212,1
4658184,4376179,1
4658184,809896,1
4658184,175773,1
4658184,346326,1
4658184,346326,1
4658184,146359,1
4658184,4376174,1
4658179,885694,1
4658179,1183762,1
4658173,1183808,1
4658173,4376205,1
4658173,663930,1
4658173,4376170,1
4658173,4376183,1
4658173,4015483,1
4658173,663887,1
4658195,885704,1
4658195,1532792,1
4658195,4035755,1
4658195,1183820,1
4658195,1250402,1
4658195,4376167,1
4658195,398869,1
4658195,1532793,1
4658191,4376187,1
4658191,4376144,1
4658191,4015466,1
4658191,809871,1
4658191,4376143,1
4658191,4376185,1
4658191,885694,1
4658191,1249009,1
4658191,4376160,1
4658191,1532835,1
4658191,1532788,1
4658191,4376159,1
4658191,1532834,1
4658191,1532856,1
4658191,4376170,1
4658191,1532833,1
4658188,4015490,1
4658188,4658159,1
4658188,964519,1
4658188,964515,1
4658188,663875,1
4658188,964516,1
4658167,1250370,1
4658167,1250384,1
4658167,1372237,1
4658153,1250414,1
4658153,809932,1
4658153,885694,1
4658153,964519,1
4658153,1372209,1
4658153,1250413,1
4658153,480812,1
4658153,1250369,1
4658153,1532817,1
4658155,485141,1
4658155,398846,1
4658155,235211,1
4658155,964506,1
4658155,398877,1
4658172,1183773,1
4658172,1250357,1
4658166,4376165,1
4658166,4015446,1
4658166,4376166,1
4658166,4015447,1
4658166,4376206,1
4658190,885705,1
4658151,964519,1
4658151,1250413,1
4658151,1250414,1
4658177,809905,1
4658177,1532802,1
4658177,175811,1
4658161,1382895,1
4658161,663916,1
4658161,729568,1
4658192,4376187,1
4658192,4376131,1
4658192,1532834,1
4658192,1532833,1
4658192,1532788,1
4658192,1532795,1
4658189,1183784,1
4658176,4015458,1
4658176,1532803,1
4658176,4376197,1
4658182,1532859,1
4658182,663917,1
4658182,4015478,1
4658182,4376178,1
4658180,4376196,1
4658180,1183754,1
4658175,1250404,1
4658175,4015476,1
4658175,485155,1
4658175,4015458,1
4658175,235222,1
4658175,1183824,1
4658175,4376197,1
4658175,1250401,1
4658175,1532803,1
4658175,1372183,1
4658175,4376206,1
4658157,4376175,1
4658157,4376174,1
4658164,1250402,1
4658164,4376164,1
4658164,4015494,1
4658164,1372194,1
4658164,4376167,1
4658164,964519,1
4658164,1532792,1
4658152,398853,1
4658152,885683,1
4658152,4015500,1
4658152,964490,1
4658152,1250414,1
4658152,346331,1
4658152,1250390,1
4677350,4376136,1
4677352,4035755,1
4677352,4388999,1
4677352,4388998,1
4677352,4389003,1
4677352,4389000,1
4677352,4035765,1
4677352,4035754,1
4677352,4388992,1
4677352,4376186,1
4677352,146402,1
4677352,146386,1
4677353,4388997,1
4677353,4388998,1
4677353,4388993,1
4677353,4035759,1
4677353,4388991,1
4677353,4388996,1
4677353,4388994,1
4677353,4035751,1
4677353,4015458,1
4677353,1382887,1
4677354,963294,1
4677354,4388991,1
4677354,729566,1
4677354,485139,1
4677354,4388993,1
4677355,4035741,1
4677355,963281,1
4677355,1382887,1
4677355,1173160,1
4677357,4035755,1
4677357,4388998,1
4677358,4389011,1
4677358,4376133,1
4677358,4376145,1
4677359,398863,1
4677359,528686,1
4677359,4389004,1
4677360,4389009,1
4677361,1532781,1
4677361,4035765,1
4677361,4376137,1
4677361,4389006,1
4677361,4389005,1
4677361,4389009,1
4677361,528686,1
4677362,4035744,1
4677362,4389006,1
4677364,1532122,1
4677364,801851,1
4677365,1382890,1
4677365,559213,1
4677365,4376131,1
4677365,1532788,1
4677365,4388992,1
4677365,1532136,1
4677365,729560,1
4677365,1382902,1
4677365,4035747,1
4677365,885092,1
4677365,146375,1
4677365,1183791,1
4677366,4376131,1
4677366,4015432,1
4677366,4388996,1
4677366,1532133,1
4677366,398874,1
4677366,4389006,1
4677366,4388991,1
4677367,4388999,1
4677368,1532142,1
4677368,1382902,1
4677368,485140,1
4677368,485139,1
4677368,1382892,1
4677368,1382893,1
4677369,963273,1
4677369,801851,1
4677370,4015439,1
4677370,4035745,1
4677370,1249024,1
4677370,885086,1
4677370,346302,1
4677370,729560,1
4677370,4376133,1
4677370,4389006,1
4376143,1249018,1
4376143,885092,1
4376143,4015422,1
4376143,1532819,1
4376143,1249008,1
4376143,809866,1
4376143,885091,1
4376143,745301,1
4376143,636789,1
4376143,1173156,1
4376143,1249019,1
4376143,636792,1
4376143,528685,1
4376143,1382895,1
4376143,4015444,1
4376130,1173148,1
4376130,1173158,1
4376130,636718,1
4376130,4035741,1
4376146,801854,1
4376146,963279,1
4376146,1173148,1
4376147,1382899,1
4376147,1532128,1
4376147,1532129,1
4376147,1173156,1
4376147,1382907,1
4376147,801860,1
4376147,4015431,1
4376147,1173148,1
4376147,1532132,1
4376134,1532126,1
4376134,1382897,1
4376134,1249031,1
4376134,1382903,1
4376134,146375,1
4376153,1532129,1
4376153,1173148,1
4376153,1173153,1
4376153,885091,1
4376153,175815,1
4376153,1382885,1
4376153,1532152,1
4376139,1532122,1
4376139,4015428,1
4376145,885091,1
4376145,4015437,1
4376138,528686,1
4376138,1382904,1
4376137,1382904,1
4376137,146402,1
4376137,1532149,1
4376131,1532122,1
4376131,175820,1
4376131,1249007,1
4376155,1382906,1
4376154,4015417,1
4376154,4035752,1
4376154,1532126,1
4376154,1382907,1
4376154,4015433,1
4376154,1532129,1
4376154,4015424,1
4376154,4015425,1
4376154,1382905,1
4376154,1249011,1
4376151,1532136,1
4376151,1532838,1
4376151,1382903,1
4376151,146375,1
4376132,801862,1
4376142,398863,1
4376142,745302,1
4376142,963287,1
4376142,963273,1
4376142,885097,1
4376133,885086,1
4376149,1382891,1
4376149,1382900,1
4376149,1173146,1
4376149,528686,1
4376144,346302,1
4376144,1532136,1
4376144,559213,1
4376144,175794,1
4376144,1532126,1
4376144,885091,1
4376144,801860,1
4376144,885086,1
4376140,1250400,1
4376140,146402,1
4376140,4015424,1
4376140,175815,1
4376140,1249008,1
4376140,963279,1
4376140,4015425,1
4376129,4035756,1
4376129,1173156,1
4376129,1382888,1
4376129,175815,1
4376141,885086,1
4376141,346302,1
4376141,559210,1
4376148,1249025,1
4376152,801860,1
4376152,1532145,1
4376152,4015431,1
4376152,175815,1
4376136,1382887,1
4376136,1532122,1
4376150,1532140,1
4376150,1250362,1
4376150,809905,1
4376150,1532137,1
4376190,1250406,1
4376190,1250384,1
4376190,1183762,1
4376162,809883,1
4376158,1250414,1
4376158,885694,1
4376158,1183777,1
4376158,5613473,1
4376158,1532856,1
4376158,480795,1
4376200,4015471,1
4376200,1532834,1
4376200,4015448,1
4376200,1250412,1
4376200,1532149,1
4376200,4015502,1
4376183,885706,1
4376183,1532823,1
4376183,663887,1
4376188,1250396,1
4376188,4015469,1
4376188,1250401,1
4376188,1250400,1
4376188,1532836,1
4376188,1532782,1
4376212,809896,1
4376212,1532851,1
4376212,745296,1
4376196,1250386,1
4376196,1183754,1
4376196,4015449,1
4376196,1372221,1
4376175,1372196,1
4376172,1372235,1
4376172,885680,1
4376172,745329,1
4376172,745312,1
4376172,1532839,1
4376172,885703,1
4376174,809896,1
4376174,1372213,1
4376160,1250414,1
4376160,4015450,1
4376160,885694,1
4376160,663912,1
4376160,1250394,1
4376160,4015442,1
4376160,1372209,1
4376160,175805,1
4376160,4015472,1
4376209,1372214,1
4376209,4015497,1
4376209,4015451,1
4376209,146359,1
4376209,1532851,1
4376209,809896,1
4376199,1532782,1
4376199,4015473,1
4376199,964505,1
4376199,1249022,1
4376199,4015474,1
4376204,1250384,1
4376204,745311,1
4376204,1250386,1
4376204,1372237,1
4376157,885696,1
4376157,4015466,1
4376157,1250400,1
4376157,4015449,1
4376157,1250401,1
4376157,1382903,1
4376157,1183777,1
4376157,4015467,1
4376157,964519,1
4376157,1372190,1
4376157,885694,1
4376157,1532856,1
4376157,1532818,1
4376208,1532796,1
4376208,4015496,1
4376208,1250390,1
4376208,4015501,1
4376208,1250384,1
4376208,745713,1
4376208,745300,1
4376201,4015479,1
4376201,1532790,1
4376166,885739,1
4376177,1250358,1
4376177,1250357,1
4376170,1532839,1
4376170,1532807,1
4376189,1372174,1
4376189,964498,1
4376189,1250384,1
4376189,1532811,1
4376202,4015479,1
4376202,1532790,1
4376185,1532834,1
4376185,4015449,1
4376185,1532833,1
4376193,398882,1
4376193,1183769,1
4376193,1532822,1
4376193,1183780,1
4376193,1372208,1
4376193,4015487,1
4376210,1372207,1
4376210,809873,1
4376210,1532858,1
4376210,1250372,1
4376165,809865,1
4376165,1250372,1
4376165,4015447,1
4376165,809905,1
4376165,4015473,1
4376165,1250383,1
4376187,1532781,1
4376187,1382890,1
4376187,1372192,1
4376187,1532788,1
4376187,1532795,1
4376184,1183796,1
4376184,4015488,1
4376184,1532800,1
4376184,4015484,1
4376184,964532,1
4376163,964508,1
4376163,4015470,1
4376163,885685,1
4376163,1183793,1
4376163,885684,1
4376163,809883,1
4376191,4015496,1
4376191,1250390,1
4376191,4015450,1
4376191,964514,1
4376191,4015449,1
4376191,4015501,1
4376191,4015486,1
4376191,885683,1
4376191,1250384,1
4376191,964512,1
4376191,809908,1
4376207,964519,1
4376207,1250413,1
4376159,1372194,1
4376159,1532792,1
4376159,1532807,1
4376159,1250414,1
4376159,1372209,1
4376159,1532856,1
4376159,4015446,1
4376159,4015460,1
4376203,568120,1
4376203,1532804,1
4376173,1532831,1
4376173,1532832,1
4376173,1372198,1
4376173,964530,1
4376173,4015453,1
4376173,885690,1
4376180,1532780,1
4376180,4015499,1
4376180,1250384,1
4376180,745294,1
4376180,809886,1
4376180,1532779,1
4376180,1532777,1
4376180,809904,1
4376180,4015480,1
4376182,1250418,1
4376182,964519,1
4376176,1250374,1
4376176,885694,1
4376176,745288,1
4376176,567807,1
4376161,1532786,1
4376164,1532793,1
4376164,235219,1
4376164,1532795,1
4376164,175794,1
4376164,1372217,1
4376164,885092,1
4376164,480821,1
4376169,1372235,1
4376169,745303,1
4376169,235215,1
4376169,809932,1
4376169,1382888,1
4376169,663860,1
4376169,663875,1
4376169,1173159,1
4376169,1183772,1
4376169,1532839,1
4376169,1250376,1
4376179,809894,1
4376179,1532777,1
4376179,1532841,1
4376179,346326,1
4376179,1532778,1
4376179,346326,1
4376171,1532839,1
4376171,1532783,1
4376171,1250356,1
4376171,1372235,1
4376171,885680,1
4376171,885703,1
4376205,1183766,1
4376205,1250414,1
4376205,1250363,1
4376205,4015483,1
4376205,1183808,1
4376205,885705,1
4376192,1183757,1
4376192,964541_06,1
4376192,1372194,1
4376192,398845,1
4376192,1250357,1
4376192,480812,1
4376192,1250385,1
4376194,1532859,1
4376194,559215,1
4376194,885733,1
4376194,4015487,1
4376198,1532807,1
4376198,235199,1
4376198,1250414,1
4376167,1372207,1
4376167,1532792,1
4376167,809866,1
4376167,4015447,1
4376167,1250362,1
4376211,1372186,1
4376168,885745,1
4376168,146402,1
4376168,885736,1
4376168,1249015,1
4376168,4015447,1
4376195,1250404,1
4376195,1183811,1
4376195,4015487,1
4376195,1372203,1
4376195,4015464,1
4376195,1250404,1
4376206,1372230,1
4376206,1372228,1
4376197,885679,1
4376197,1183769,1
4376197,1250404,1
4376197,1532807,1
4376197,4015476,1
4376197,4015458,1
4376197,1372187,1
4376197,1532853,1
4376197,568116,1
4376197,1183824,1
4376197,568105,1
4376197,1173145,1
4376197,1532803,1
4376197,1372183,1
4376178,1183799,1
4376178,1532859,1
4376178,1372220,1
4376178,4015480,1
4376178,1250368,1
4376178,4015478,1
4376178,567777,1
4388990,4015469,1
4388992,1382887,1
4388992,4035754,1
4388994,4035751,1
4388998,4035755,1
4388998,1532792,1
4388998,1382902,1
4388999,663916,1
4388999,1382895,1
4388999,801859,1
4388999,1382894,1
4388999,146402,1
4389000,346302,1
4389000,4035758,1
4389000,1382893,1
4389000,636793,1
4389000,4035747,1
4389001,4015431,1
4389001,729568,1
4389001,146402,1
4389001,885086,1
4389001,346302,1
4389002,528686,1
4389002,567787,1
4389003,729555,1
4389003,4015428,1
4389003,528686,1
4389003,885098,1
4389003,4035750,1
4389005,4035750,1
4389005,4035765,1
4389005,568118,1
4389005,729568,1
4389005,801858,1
4389005,1532122,1
4389006,528686,1
4389006,1382887,1
4389006,4035749,1
4389007,963273,1
4389007,963279,1
4389007,1249020,1
4389008,729565,1
4389008,1249006,1
4389008,1382890,1
4389008,559227,1
4389009,801851,1
4389009,528686,1
4389009,4015417,1
4389009,1382907,1
4389010,4015419,1
4389010,1532126,1
4389011,175820,1
4389011,4015439,1
4389011,4015427,1
4389011,4035757,1
4389012,4035748,1
4389013,885086,1
4389013,146386,1
4389013,175815,1
4389013,1249026,1
4389013,4035757,1
4389013,1532139,1
4389013,4035764,1
4389013,4035743,1
4389013,1532136,1
4389013,636793,1
4389013,4035763,1
4389013,4035747,1
4389013,1249016,1
4389013,809866,1
4389013,146375,1
4015416,1382907,1
4015416,1532127,1
4015416,1382906,1
4015416,636718,1
4015416,1382909,1
4015419,1249011,1
4015419,1382909,1
4015419,1382886,1
4015419,4035752,1
4015419,636718,1
4015419,1382906,1
4015419,1532126,1
4015438,636786,1
4015438,1532128,1
4015438,559214,1
4015422,1372186,1
4015422,1532819,1
4015422,1382905,1
4015422,809866,1
4015422,1382895,1
4015432,729555,1
4015432,885086,1
4015432,1173156,1
4015432,528685,1
4015432,175815,1
4015425,1382886,1
4015425,1249008,1
4015425,1532150,1
4015425,1249030,1
4015425,1532129,1
4015425,636718,1
4015425,1173152,1
4015435,1532130,1
4015417,1382905,1
4015421,1382900,1
4015421,1532819,1
4015421,1382895,1
4015421,485139,1
4015421,885088,1
4015424,1382886,1
4015424,1532124,1
4015424,1532126,1
4015434,636718,1
4015439,729560,1
4015439,1173141,1
4015439,1249007,1
4015439,885086,1
4015439,1382904,1
4015439,1382905,1
4015437,1173156,1
4015423,1382908,1
4015423,963279,1
4015423,1173160,1
4015436,801854,1
4015436,1173156,1
4015418,1173153,1
4015418,1173155,1
4015418,175796,1
4015418,1183778,1
4015418,1249028,1
4015433,1382909,1
4015433,1382906,1
4015430,1382908,1
4015426,745303,1
4015426,1382888,1
4015426,1250410,1
4015431,1532781,1
4015431,963290,1
4015431,175815,1
4015431,1532125,1
4015431,801859,1
4015501,1250390,1
4015501,663853,1
4015501,885683,1
4015501,1250384,1
4015501,964512,1
4015501,567606,1
4015455,528691,1
4015455,963287,1
4015455,528692,1
4015455,729565,1
4015455,801864,1
4015455,885099,1
4015440,964540,1
4015440,1372236,1
4015440,235231,1
4015440,1250384,1
4015502,1250388,1
4015502,1532812,1
4015502,1250412,1
4015502,398852,1
4015502,885683,1
4015502,964519,1
4015502,1250384,1
4015502,809908,1
4015456,663890,1
4015456,663896,1
4015487,885694,1
4015487,1250394,1
4015453,885690,1
4015453,745295,1
4015453,1532831,1
4015453,1532832,1
4015477,885745,1
4015477,1250390,1
4015477,745330,1
4015477,235215,1
4015477,568112,1
4015477,1250383,1
4015477,146361,1
4015462,964552,1
4015462,1372223,1
4015462,885733,1
4015462,885734,1
4015481,1250379,1
4015481,663858,1
4015481,1372213,1
4015481,1372188,1
4015481,1372196,1
4015481,346326,1
4015481,398849,1
4015470,1183793,1
4015470,885685,1
4015470,885684,1
4015470,809883,1
4015470,964508,1
4015468,1532856,1
4015468,1372190,1
4015468,1532857,1
4015468,1532835,1
4015450,885694,1
4015450,1250400,1
4015450,568110,1
4015450,1183762,1
4015450,1183777,1
4015450,809882,1
4015450,885694,1
4015450,1372190,1
4015450,1250384,1
4015450,1532856,1
4015450,1532818,1
4015479,1532790,1
4015445,636786,1
4015445,1532127,1
4015445,1173156,1
4015445,1532127,1
4015445,1183791,1
4015457,1532795,1
4015463,4015482,1
4015463,4015498,1
4015463,663894,1
4015463,1372231,1
4015463,5613500,1
4015463,964507,1
4015499,1372187,1
4015499,745294,1
4015499,1372188,1
4015499,1183797,1
4015499,485141,1
4015499,809905,1
4015499,1250379,1
4015495,1532794,1
4015495,663888,1
4015495,1532785,1
4015495,1532802,1
4015471,1250414,1
4015471,567807,1
4015471,809893,1
4015471,1249004,1
4015471,1532834,1
4015471,1532857,1
4015471,1532833,1
4015471,1183785,1
4015471,1250402,1
