4536945,1985,US,438,4,46
4543706,1985,US,438,4,46
4746625,1988,JP,438,4,46
4948456,1990,US,117,1,19
4948748,1990,JP,438,4,46
4948751,1990,JP,438,4,46
3943543,1976,US,257,4,46
3984822,1976,US,365,2,24
3996657,1976,US,438,4,46
3996658,1976,JP,438,4,46
4031608,1977,JP,438,4,46
4074300,1978,JP,257,4,46
4080719,1978,NL,438,4,46
4097885,1978,US,257,4,46
4174251,1979,DE,438,4,46
4372033,1983,US,438,4,46
4522657,1985,US,438,4,46
4570325,1986,JP,438,4,46
4597164,1986,US,438,4,46
4717687,1988,US,438,4,46
4676841,1987,US,438,4,46
5192714,1993,JP,438,4,46
3206339,1965,US,117,1,19
3442011,1969,US,438,4,46
3550292,1970,JP,438,4,46
3355636,1967,US,257,4,46
3659160,1972,US,257,4,46
3689992,1972,DE,438,4,46
3780426,1973,JP,438,4,46
3558348,1971,US,438,4,46
3657030,1972,US,438,4,46
3793090,1974,US,438,4,46
3615956,1971,US,438,4,46
3707765,1973,US,438,4,46
3796612,1974,US,438,4,46
3433686,1969,US,438,4,46
3493820,1970,US,257,4,46
3551221,1970,JP,438,4,46
3616345,1971,NL,438,4,46
3730800,1973,JP,438,4,46
3742593,1973,US,451,5,51
3839177,1974,DE,204,1,19
3878008,1975,US,438,4,46
3880684,1975,JP,438,4,46
3894895,1975,US,438,4,46
3898141,1975,US,205,1,19
3925078,1975,US,438,4,46
3791885,1974,DE,438,4,46
3533857,1970,US,438,4,46
3756861,1973,US,438,4,46
3388009,1968,US,438,4,46
3529347,1970,GB,438,4,46
3566519,1971,US,438,4,46
3632438,1972,US,438,4,46
3704178,1972,US,438,4,46
3717790,1973,US,438,4,46
3560278,1971,US,438,4,46
3920483,1975,US,438,4,46
3925105,1975,US,438,4,46
3933528,1976,US,438,4,46
3673679,1972,US,438,4,46
3730778,1973,GB,438,4,46
3759763,1973,US,438,4,46
3806371,1974,US,438,4,46
3595716,1971,GB,438,4,46
3852119,1974,US,438,4,46
4025364,1977,US,438,4,46
3998674,1976,US,438,4,46
4009057,1977,FR,438,4,46
4021270,1977,US,438,4,46
4029527,1977,DE,438,4,46
3900352,1975,US,438,4,46
3948694,1976,US,438,4,46
3967981,1976,JP,438,4,46
4028150,1977,US,438,4,46
4052229,1977,US,438,4,46
4061530,1977,US,438,4,46
3479237,1969,US,438,4,46
3833429,1974,JP,438,4,46
3860466,1975,US,438,4,46
3883372,1975,US,438,4,46
3226611,1965,US,257,4,46
3423650,1969,US,257,4,46
3502951,1970,US,257,4,46
3529217,1970,NL,257,4,46
3557444,1971,US,438,4,46
3581165,1971,US,257,4,46
3665330,1972,NL,330,4,41
3341755,1967,US,257,4,46
3370995,1968,US,438,4,46
3748545,1973,GB,257,4,46
3873383,1975,NL,438,4,46
3873989,1975,US,257,4,46
3210620,1965,US,257,4,46
3611058,1971,US,257,4,46
3677280,1972,US,257,4,46
3760239,1973,US,257,4,46
3969746,1976,US,136,4,45
3766446,1973,JP,257,4,46
4053923,1977,US,257,4,46
4072981,1978,GB,257,4,46
4126496,1978,US,438,4,46
4155777,1979,US,438,4,46
4160988,1979,US,257,4,46
4180827,1979,US,257,4,46
4196228,1980,US,438,4,46
3476617,1969,US,438,4,46
3488712,1970,DE,117,1,19
3558374,1971,US,257,4,46
3765940,1973,DE,438,4,46
3300832,1967,US,438,4,46
3332137,1967,US,438,4,46
3341743,1967,US,257,4,46
3343255,1967,US,438,4,46
3381369,1968,US,438,4,46
3787710,1974,US,257,4,46
3656034,1972,US,257,4,46
3713908,1973,US,438,4,46
3971059,1976,US,257,4,46
3474021,1969,US,204,1,19
3804738,1974,US,204,1,19
3426254,1969,US,257,4,46
3486892,1969,US,430,1,19
3486953,1969,US,438,4,46
3664894,1972,US,438,4,46
3728166,1973,US,438,4,46
3755012,1973,US,438,4,46
3990925,1976,US,438,4,46
3212929,1965,US,427,1,12
3406041,1968,US,427,1,12
4022930,1977,US,438,4,46
4045594,1977,US,438,4,46
3445303,1969,DE,438,4,46
3484662,1969,US,257,4,46
3791024,1974,US,438,4,46
3859127,1975,US,438,4,46
3971061,1976,JP,257,4,46
4014037,1977,JP,257,4,46
4086613,1978,FR,257,4,46
4142926,1979,US,438,4,46
2559389,1981,US,430,1,19
3395057,1968,US,216,1,19
3544400,1970,US,216,1,19
3715250,1973,US,216,1,19
3820994,1974,US,430,1,19
3837907,1974,US,438,4,46
3844831,1974,US,438,4,46
3846166,1974,JP,427,1,12
3982943,1976,US,430,1,19
3991231,1976,DE,430,1,19
4035276,1977,US,204,1,19
4038110,1977,US,438,4,46
4040893,1977,US,216,1,19
4057659,1977,DE,438,4,46
4076575,1978,US,438,4,46
4098637,1978,DE,438,4,46
4113550,1978,JP,430,1,19
4152195,1979,DE,216,1,19
4184909,1980,US,438,4,46
3825442,1974,US,438,4,46
3986896,1976,JP,438,4,46
3986903,1976,US,438,4,46
4079504,1978,JP,438,4,46
4102733,1978,US,438,4,46
4114256,1978,US,438,4,46
4151631,1979,US,257,4,46
3579058,1971,DE,257,4,46
